id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
182686228,Cdhr1-Cre_KG66,5,151,AOB,Accessory olfactory bulb,Cdhr1-Cre-154,0.0113838074,"[{""id""=>151, ""abbreviation""=>""AOB"", ""name""=>""Accessory olfactory bulb"", ""color""=>""9DF0D2""}, {""id""=>159, ""abbreviation""=>""AON"", ""name""=>""Anterior olfactory nucleus"", ""color""=>""54BF94""}]",M,C57BL/6J,0.10604249005000001,9df0d2,,"[2210, 3880, 7040]",false,http://connectivity.brain-map.org/projection/experiment/182686228
601904029,Ai75(RCL-nT),44,361,SSp-tr,"Primary somatosensory area, trunk",Ai75(T601)-322983,0.0064940343125,"[{""id""=>361, ""abbreviation""=>""SSp-tr"", ""name""=>""Primary somatosensory area, trunk"", ""color""=>""188064""}, {""id""=>312782546, ""abbreviation""=>""VISa"", ""name""=>""Anterior area"", ""color""=>""009FAC""}]",F,"",0.1059544885,188064,,"[6750, 780, 4280]",false,http://connectivity.brain-map.org/projection/experiment/601904029
183104511,Crh-IRES-Cre_BL,5,39,ACAd,"Anterior cingulate area, dorsal part",Crh-IRES-Cre-285,0.029938056749999997,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,B6.129,0.10589554150000001,40a666,,"[5090, 1500, 6040]",false,http://connectivity.brain-map.org/projection/experiment/183104511
292962283,Ntrk1-IRES-Cre,5,754,OT,Olfactory tubercle,Ntrk1-IRES-Cre_LURC-3547,0.023715343399999998,"[{""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>754, ""abbreviation""=>""OT"", ""name""=>""Olfactory tubercle"", ""color""=>""80CDF8""}]",M,"",0.1058870406125,80cdf8,,"[3810, 6730, 7050]",false,http://connectivity.brain-map.org/projection/experiment/292962283
156254369,Gad2-IRES-Cre,5,262,RT,Reticular nucleus of the thalamus,Gad2-IRES-Cre-1075,0.011950384599999999,"[{""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>718, ""abbreviation""=>""VPL"", ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""color""=>""FF8084""}]",F,C57BL/6J,0.10484147738749999,ff909f,,"[6580, 3510, 7750]",false,http://connectivity.brain-map.org/projection/experiment/156254369
182685522,Grik4-Cre,5,1041,PFL,Paraflocculus,Grik4-Cre-5097,0.022126506150000003,"[{""id""=>1041, ""abbreviation""=>""PFL"", ""name""=>""Paraflocculus"", ""color""=>""FFFC91""}, {""id""=>1049, ""abbreviation""=>""FL"", ""name""=>""Flocculus"", ""color""=>""FFFC91""}]",M,C57BL/6J,0.10438943740039099,fffc91,,"[11070, 5100, 8990]",false,http://connectivity.brain-map.org/projection/experiment/182685522
113888575,Scnn1a-Tg3-Cre,5,1007,SIM,Simple lobule,Scnn1a-Tg3-Cre-4721,0.18439572199999998,"[{""id""=>928, ""abbreviation""=>""CUL"", ""name""=>""Culmen"", ""color""=>""FFFC91""}, {""id""=>1007, ""abbreviation""=>""SIM"", ""name""=>""Simple lobule"", ""color""=>""FFFC91""}]",F,B6.C3H,0.10401903259999999,fffc91,,"[10250, 4210, 8570]",false,http://connectivity.brain-map.org/projection/experiment/113888575
605657236,Ctgf-T2A-dgCre,5,385,VISp,Primary visual area,Ctgf-T2A-dgCre-325054,0.0047398024625000005,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,"",0.103756869125,08858c,,"[9420, 1860, 8240]",false,http://connectivity.brain-map.org/projection/experiment/605657236
549805072,Cart-IRES2-Cre,5,403,MEA,Medial amygdalar nucleus,Cart-IRES2-Cre-259919,0.006760683125,"[{""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,B6.129,0.103731661075,80c0e2,,"[7280, 6000, 8190]",false,http://connectivity.brain-map.org/projection/experiment/549805072
639647390,Penk-IRES2-Cre-neo,45,993,MOs,Secondary motor area,Penk-IRES2-Cre-neo-343077,0.015275209775,"[{""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.1037187165,1f9d5a,,"[2590, 2360, 3770]",false,http://connectivity.brain-map.org/projection/experiment/639647390
159433187,Cck-IRES-Cre,5,351,BST,Bed nuclei of the stria terminalis,Cck-IRES-Cre-64,0.010330285350000001,"[{""id""=>287, ""abbreviation""=>""BAC"", ""name""=>""Bed nucleus of the anterior commissure"", ""color""=>""B3C0DF""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}]",F,"",0.10319601390000001,b3c0df,,"[5510, 4800, 6390]",false,http://connectivity.brain-map.org/projection/experiment/159433187
309514434,Drd3-Cre_KI196,5,353,SSp-n,"Primary somatosensory area, nose",Drd3-Cre_KI196_LURC-125056,0.013782120975,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}]",M,"",0.10297167352499999,188064,,"[5780, 2000, 9530]",false,http://connectivity.brain-map.org/projection/experiment/309514434
299448592,Oxtr-Cre_ON66,5,149,PVT,Paraventricular nucleus of the thalamus,Oxtr-Cre_ON66-125752,0.007247175031250001,"[{""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}]",M,FVB.CD1(ICR),0.10194231949999999,ff909f,,"[6740, 3370, 5570]",false,http://connectivity.brain-map.org/projection/experiment/299448592
299656382,Vip-IRES-Cre,5,382,CA1,Field CA1,Vip-IRES-Cre-126293,0.035582575,"[{""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>566, ""abbreviation""=>""TR"", ""name""=>""Postpiriform transition area"", ""color""=>""A8ECD3""}, {""id""=>647, ""abbreviation""=>""COAp"", ""name""=>""Cortical amygdalar area, posterior part"", ""color""=>""61E7B7""}, {""id""=>780, ""abbreviation""=>""PA"", ""name""=>""Posterior amygdalar nucleus"", ""color""=>""97EC93""}]",F,C57BL/6J,0.10189155550000001,7ed04b,,"[8310, 5890, 8790]",false,http://connectivity.brain-map.org/projection/experiment/299656382
528328648,Ai75(RCL-nT),44,918,ENTl,"Entorhinal area, lateral part",Ai75(T503)-208051,0.0020745577125,"[{""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",M,C57BL/6J,0.1014855653875,32b825,,"[9560, 4770, 1650]",false,http://connectivity.brain-map.org/projection/experiment/528328648
263784128,Syt17-Cre_NO14,5,839,DMX,Dorsal motor nucleus of the vagus nerve,Syt17-Cre_NO14-148,0.0070360670296875,"[{""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>395, ""abbreviation""=>""MDRN"", ""name""=>""Medullary reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>651, ""abbreviation""=>""NTS"", ""name""=>""Nucleus of the solitary tract"", ""color""=>""FFA5D2""}, {""id""=>711, ""abbreviation""=>""CU"", ""name""=>""Cuneate nucleus"", ""color""=>""FFA5D2""}, {""id""=>773, ""abbreviation""=>""XII"", ""name""=>""Hypoglossal nucleus"", ""color""=>""FFB3D9""}, {""id""=>839, ""abbreviation""=>""DMX"", ""name""=>""Dorsal motor nucleus of the vagus nerve"", ""color""=>""FFB3D9""}, {""id""=>1039, ""abbreviation""=>""GR"", ""name""=>""Gracile nucleus"", ""color""=>""FFA5D2""}, {""id""=>1098, ""abbreviation""=>""MDRNd"", ""name""=>""Medullary reticular nucleus, dorsal part"", ""color""=>""FFB3D9""}]",F,"",0.101177503,ffb3d9,,"[12620, 5730, 5910]",false,http://connectivity.brain-map.org/projection/experiment/263784128
553079356,Ctgf-T2A-dgCre,5,48,ACAv,"Anterior cingulate area, ventral part",Ctgf-2A-dgCre-270026,0.008692583462499999,"[{""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}]",M,"",0.101137715,40a666,,"[5480, 2320, 6260]",false,http://connectivity.brain-map.org/projection/experiment/553079356
529129011,Ai75(RCL-nT),44,879,RSPd,"Retrosplenial area, dorsal part",Ai75(T503)-248580,0.006636997325,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",F,"",0.10107778555,1aa698,,"[7610, 490, 4880]",false,http://connectivity.brain-map.org/projection/experiment/529129011
518013943,Ai75(RCL-nT),42,409,VISl,Lateral visual area,Ai75(T601)-238859,0.001331622775,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",M,"",0.10100139455,08858c,,"[8920, 1910, 2470]",false,http://connectivity.brain-map.org/projection/experiment/518013943
479085232,Scnn1a-Tg3-Cre,35,385,VISp,Primary visual area,Scnn1a-Tg3-Cre-189170,0.005350234662500001,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,B6.C3H,0.1009550234,08858c,,"[9120, 1170, 3230]",false,http://connectivity.brain-map.org/projection/experiment/479085232
303534443,Gad2-IRES-Cre,5,381,SNr,"Substantia nigra, reticular part",Gad2-IRES-Cre-129735,0.0395275454,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>146, ""abbreviation""=>""PRNr"", ""name""=>""Pontine reticular nucleus"", ""color""=>""FFC395""}, {""id""=>246, ""abbreviation""=>""RR"", ""name""=>""Midbrain reticular nucleus, retrorubral area"", ""color""=>""FF90FF""}, {""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}, {""id""=>612, ""abbreviation""=>""NLL"", ""name""=>""Nucleus of the lateral lemniscus"", ""color""=>""FFAE6F""}]",M,C57BL/6J,0.100796416525,ff90ff,,"[8910, 4840, 6980]",false,http://connectivity.brain-map.org/projection/experiment/303534443
268038969,Scnn1a-Tg3-Cre,5,394,VISam,Anteromedial visual area,Scnn1a-Tg3-Cre-4900,0.013604734850000001,"[{""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}, {""id""=>312782546, ""abbreviation""=>""VISa"", ""name""=>""Anterior area"", ""color""=>""009FAC""}]",F,B6.C3H,0.10045110985,08858c,,"[7790, 890, 7510]",false,http://connectivity.brain-map.org/projection/experiment/268038969
267931685,Nos1-CreERT2,5,385,VISp,Primary visual area,Nos1-CreERT2-182,0.031840961949999996,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,B6.129,0.1000440056,08858c,,"[9640, 1070, 8430]",false,http://connectivity.brain-map.org/projection/experiment/267931685
642970691,A930038C07Rik-Tg1-Cre,35,425,VISpl,Posterolateral visual area,A930038C07Rik-Tg1-Cre-345968,0.0058187904249999995,"[{""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,"",0.09969660050000001,08858c,,"[9580, 2290, 2060]",false,http://connectivity.brain-map.org/projection/experiment/642970691
266837456,Sim1-Cre_KJ18,5,946,PH,Posterior hypothalamic nucleus,Sim1-Cre_KJ18-3466,0.02286911095,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>223, ""abbreviation""=>""ARH"", ""name""=>""Arcuate hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}]",F,"",0.0995252622,ff4c3e,,"[7080, 5850, 6250]",false,http://connectivity.brain-map.org/projection/experiment/266837456
584651014,Ai75(RCL-nT),42,425,VISpl,Posterolateral visual area,Cux2-CreERT2;Ai75-307673,0.004066952225,"[{""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}]",M,"",0.0991223211125,08858c,,"[9890, 2290, 2150]",false,http://connectivity.brain-map.org/projection/experiment/584651014
158738894,"",5,1041,PFL,Paraflocculus,378-1643,0.013150929924999999,"[{""id""=>1041, ""abbreviation""=>""PFL"", ""name""=>""Paraflocculus"", ""color""=>""FFFC91""}]",M,C57BL/6J,0.0988663788,fffc91,,"[10690, 4710, 8940]",false,http://connectivity.brain-map.org/projection/experiment/158738894
591223633,Tlx3-Cre_PL56,35,879,RSPd,"Retrosplenial area, dorsal part",Tlx3-Cre_PL56-313537,0.0105760865,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}]",F,"",0.09869753705,1aa698,,"[9680, 1190, 4250]",false,http://connectivity.brain-map.org/projection/experiment/591223633
298797288,A930038C07Rik-Tg1-Cre,5,48,ACAv,"Anterior cingulate area, ventral part",A930038C07Rik-Tg1-Cre-125536,0.03717759115,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,0.09867128039999999,40a666,,"[4300, 2680, 6320]",false,http://connectivity.brain-map.org/projection/experiment/298797288
302087552,Slc17a6-IRES-Cre,5,946,PH,Posterior hypothalamic nucleus,Slc17a6-IRES-Cre_LURC-123162,0.0237777410383789,"[{""id""=>12, ""abbreviation""=>""IF"", ""name""=>""Interfascicular nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}]",M,C57BL/6J,0.09850866165,ff4c3e,,"[7950, 5060, 6120]",false,http://connectivity.brain-map.org/projection/experiment/302087552
496252297,A930038C07Rik-Tg1-Cre,36,385,VISp,Primary visual area,A930038C07Rik-Tg1-Cre-212449,0.0105243131,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,"",0.098437735375,08858c,,"[8750, 1300, 3200]",false,http://connectivity.brain-map.org/projection/experiment/496252297
182280916,Slc6a5-Cre_KF109,5,64,AD,Anterodorsal nucleus,Slc6a5-Cre-2957,0.0195054692,"[{""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",F,C57BL/6J,0.09743588505,ff909f,,"[6230, 2860, 6300]",false,http://connectivity.brain-map.org/projection/experiment/182280916
301765327,Calb2-IRES-Cre,5,591,CLI,Central linear nucleus raphe,Calb2-IRES-Cre-126516,0.0097126768703125,"[{""id""=>12, ""abbreviation""=>""IF"", ""name""=>""Interfascicular nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>100, ""abbreviation""=>""IPN"", ""name""=>""Interpeduncular nucleus"", ""color""=>""FFA6FF""}, {""id""=>206, ""abbreviation""=>""RM"", ""name""=>""Nucleus raphe magnus"", ""color""=>""FFC6E2""}, {""id""=>231, ""abbreviation""=>""AT"", ""name""=>""Anterior tegmental nucleus"", ""color""=>""FF90FF""}, {""id""=>574, ""abbreviation""=>""TRN"", ""name""=>""Tegmental reticular nucleus"", ""color""=>""FFBA86""}, {""id""=>591, ""abbreviation""=>""CLI"", ""name""=>""Central linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>679, ""abbreviation""=>""CS"", ""name""=>""Superior central nucleus raphe"", ""color""=>""FFC395""}]",M,C57BL/6J,0.096972196825,ffa6ff,,"[9100, 4280, 5810]",false,http://connectivity.brain-map.org/projection/experiment/301765327
168095756,Syt6-Cre_KI148,5,111,AIp,"Agranular insular area, posterior part",Syt6-Cre-2815,0.0008156820984375,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}]",M,C57BL/6J,0.0967945216,219866,,"[5770, 4920, 9550]",false,http://connectivity.brain-map.org/projection/experiment/168095756
287461719,A930038C07Rik-Tg1-Cre,5,985,MOp,Primary motor area,A930038C07Rik-Tg1-Cre-3936,0.0299198361,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",F,"",0.0960700229125,1f9d5a,,"[4850, 2000, 7650]",false,http://connectivity.brain-map.org/projection/experiment/287461719
287713485,Nxph4-T2A-CreERT2,5,920,CENT,Central lobule,Nxph4-2A-CreERT2-D-3841,0.0434729078,"[{""id""=>920, ""abbreviation""=>""CENT"", ""name""=>""Central lobule"", ""color""=>""FFFC91""}, {""id""=>928, ""abbreviation""=>""CUL"", ""name""=>""Culmen"", ""color""=>""FFFC91""}]",F,B6.129,0.0960084685,fffc91,,"[11500, 3310, 6340]",false,http://connectivity.brain-map.org/projection/experiment/287713485
656839070,Gnb4-IRES2-CreERT2,36,111,AIp,"Agranular insular area, posterior part",Gnb4-IRES2-CreERT2-360658.0,0.0073738287,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>961, ""abbreviation""=>""PIR"", ""name""=>""Piriform area"", ""color""=>""6ACBBA""}]",M,"",0.09599672901875,219866,,"[5960, 5270, 1790]",false,http://connectivity.brain-map.org/projection/experiment/656839070
